"altersklasse_covid19","geoRegion","datum","entries","sumTotal","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_28d","timeframe_14d"
"20 - 29","CH",202027,209,4265,0.306,30.6,1045350,19.99,408,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"20 - 29","CH",202028,141,4406,0.222,22.2,1045350,13.49,421.49,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"20 - 29","CH",202029,159,4565,0.222,22.2,1045350,15.21,436.7,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"20 - 29","CH",202030,229,4794,0.277,27.7,1045350,21.91,458.6,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"20 - 29","CH",202031,340,5134,0.294,29.4,1045350,32.52,491.13,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"20 - 29","CH",202032,310,5444,0.282,28.2,1045350,29.66,520.78,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"20 - 29","CH",202033,563,6007,0.358,35.8,1045350,53.86,574.64,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"20 - 29","CH",202034,675,6682,0.364,36.4,1045350,64.57,639.21,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"20 - 29","CH",202035,669,7351,0.32,32,1045350,64,703.21,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"20 - 29","CH",202036,729,8080,0.297,29.7,1045350,69.74,772.95,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"20 - 29","CH",202037,757,8837,0.265,26.5,1045350,72.42,845.36,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"20 - 29","CH",202038,697,9534,0.24,24,1045350,66.68,912.04,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"20 - 29","CH",202039,487,10021,0.22,22,1045350,46.59,958.63,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"20 - 29","CH",202040,787,10808,0.227,22.7,1045350,75.29,1033.91,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","CH",202041,2061,12869,0.236,23.6,1045350,197.16,1231.07,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","CH",202042,3962,16831,0.203,20.3,1045350,379.01,1610.08,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","CH",202043,7677,24508,0.194,19.4,1045350,734.4,2344.48,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","CH",202044,10176,34684,0.182,18.2,1045350,973.45,3317.93,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","CH",202045,8921,43605,0.174,17.4,1045350,853.4,4171.33,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","CH",202046,6416,50021,0.162,16.2,1045350,613.77,4785.1,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","CH",202047,5030,55051,0.167,16.7,1045350,481.18,5266.27,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","CH",202048,4319,59370,0.165,16.5,1045350,413.16,5679.44,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","CH",202049,4330,63700,0.159,15.9,1045350,414.22,6093.65,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","CH",202050,4531,68231,0.151,15.1,1045350,433.44,6527.1,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","CH",202051,4326,72557,0.148,14.8,1045350,413.83,6940.93,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","CH",202052,3644,76201,0.152,15.2,1045350,348.59,7289.52,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","CH",202053,3875,80076,0.166,16.6,1045350,370.69,7660.21,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","CH",202101,3946,84022,0.179,17.9,1045350,377.48,8037.69,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","CH",202102,2662,86684,0.176,17.6,1045350,254.65,8292.34,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","CH",202103,2184,88868,0.162,16.2,1045350,208.93,8501.27,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","CH",202104,1625,90493,0.141,14.1,1045350,155.45,8656.72,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","CH",202105,1453,91946,0.145,14.5,1045350,139,8795.71,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","CH",202106,1248,93194,0.159,15.9,1045350,119.39,8915.1,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","CH",202107,1107,94301,0.159,15.9,1045350,105.9,9021,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-07",TRUE,TRUE,TRUE,FALSE,FALSE
"20 - 29","CH",202108,1160,95461,0.161,16.1,1045350,110.97,9131.97,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-08",TRUE,TRUE,TRUE,TRUE,FALSE
"20 - 29","CH",202109,1287,96748,0.17,17,1045350,123.12,9255.08,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-09",TRUE,TRUE,TRUE,TRUE,FALSE
"20 - 29","CH",202110,1485,98233,0.169,16.9,1045350,142.06,9397.14,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-10",TRUE,TRUE,TRUE,TRUE,TRUE
"20 - 29","CH",202111,1715,99948,0.164,16.4,1045350,164.06,9561.2,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-11",TRUE,TRUE,TRUE,TRUE,TRUE
"20 - 29","CH",202112,649,100597,0.183,18.3,1045350,62.08,9623.28,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-12",FALSE,FALSE,FALSE,FALSE,FALSE
"30 - 39","CH",202009,15,15,0.268,26.8,1229176,1.22,1.22,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"30 - 39","CH",202010,59,74,0.157,15.7,1229176,4.8,6.02,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"30 - 39","CH",202011,356,430,0.157,15.7,1229176,28.96,34.98,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"30 - 39","CH",202012,920,1350,0.14,14,1229176,74.85,109.83,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"30 - 39","CH",202013,922,2272,0.126,12.6,1229176,75.01,184.84,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"30 - 39","CH",202014,737,3009,0.122,12.2,1229176,59.96,244.8,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"30 - 39","CH",202015,453,3462,0.126,12.6,1229176,36.85,281.65,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"30 - 39","CH",202016,273,3735,0.148,14.8,1229176,22.21,303.86,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"30 - 39","CH",202017,172,3907,0.147,14.7,1229176,13.99,317.86,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"30 - 39","CH",202018,107,4014,0.153,15.3,1229176,8.71,326.56,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"30 - 39","CH",202019,64,4078,0.159,15.9,1229176,5.21,331.77,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"30 - 39","CH",202020,31,4109,0.134,13.4,1229176,2.52,334.29,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"30 - 39","CH",202021,15,4124,0.097,9.7,1229176,1.22,335.51,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"30 - 39","CH",202022,19,4143,0.151,15.1,1229176,1.55,337.06,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"30 - 39","CH",202023,14,4157,0.141,14.1,1229176,1.14,338.19,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"30 - 39","CH",202024,26,4183,0.186,18.6,1229176,2.12,340.31,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"30 - 39","CH",202025,32,4215,0.187,18.7,1229176,2.6,342.91,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"30 - 39","CH",202026,70,4285,0.196,19.6,1229176,5.69,348.61,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"30 - 39","CH",202027,137,4422,0.2,20,1229176,11.15,359.75,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"30 - 39","CH",202028,131,4553,0.206,20.6,1229176,10.66,370.41,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"30 - 39","CH",202029,155,4708,0.217,21.7,1229176,12.61,383.02,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"30 - 39","CH",202030,164,4872,0.199,19.9,1229176,13.34,396.36,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"30 - 39","CH",202031,206,5078,0.178,17.8,1229176,16.76,413.12,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"30 - 39","CH",202032,222,5300,0.202,20.2,1229176,18.06,431.18,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"30 - 39","CH",202033,308,5608,0.196,19.6,1229176,25.06,456.24,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"30 - 39","CH",202034,375,5983,0.202,20.2,1229176,30.51,486.75,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"30 - 39","CH",202035,416,6399,0.199,19.9,1229176,33.84,520.59,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"30 - 39","CH",202036,512,6911,0.208,20.8,1229176,41.65,562.25,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"30 - 39","CH",202037,528,7439,0.185,18.5,1229176,42.96,605.2,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"30 - 39","CH",202038,561,8000,0.193,19.3,1229176,45.64,650.84,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"30 - 39","CH",202039,446,8446,0.201,20.1,1229176,36.28,687.13,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"30 - 39","CH",202040,731,9177,0.211,21.1,1229176,59.47,746.6,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"30 - 39","CH",202041,1618,10795,0.185,18.5,1229176,131.63,878.23,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"30 - 39","CH",202042,3573,14368,0.183,18.3,1229176,290.68,1168.91,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"30 - 39","CH",202043,7286,21654,0.184,18.4,1229176,592.75,1761.67,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"30 - 39","CH",202044,9716,31370,0.174,17.4,1229176,790.45,2552.12,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"30 - 39","CH",202045,8626,39996,0.169,16.9,1229176,701.77,3253.89,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"30 - 39","CH",202046,6566,46562,0.166,16.6,1229176,534.18,3788.07,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"30 - 39","CH",202047,4902,51464,0.163,16.3,1229176,398.8,4186.87,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"30 - 39","CH",202048,4355,55819,0.166,16.6,1229176,354.3,4541.17,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"30 - 39","CH",202049,4519,60338,0.166,16.6,1229176,367.64,4908.82,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"30 - 39","CH",202050,4849,65187,0.162,16.2,1229176,394.49,5303.31,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"30 - 39","CH",202051,4786,69973,0.164,16.4,1229176,389.37,5692.68,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE
"30 - 39","CH",202052,4008,73981,0.167,16.7,1229176,326.07,6018.75,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE
"30 - 39","CH",202053,3950,77931,0.169,16.9,1229176,321.35,6340.1,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE
"30 - 39","CH",202101,3647,81578,0.166,16.6,1229176,296.7,6636.8,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE
"30 - 39","CH",202102,2475,84053,0.163,16.3,1229176,201.35,6838.16,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE
"30 - 39","CH",202103,2214,86267,0.164,16.4,1229176,180.12,7018.28,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE
"30 - 39","CH",202104,1926,88193,0.167,16.7,1229176,156.69,7174.97,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE
"30 - 39","CH",202105,1680,89873,0.167,16.7,1229176,136.68,7311.65,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE
"30 - 39","CH",202106,1348,91221,0.172,17.2,1229176,109.67,7421.31,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE
"30 - 39","CH",202107,1177,92398,0.169,16.9,1229176,95.76,7517.07,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-07",TRUE,TRUE,TRUE,FALSE,FALSE
"30 - 39","CH",202108,1253,93651,0.174,17.4,1229176,101.94,7619.01,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-08",TRUE,TRUE,TRUE,TRUE,FALSE
"30 - 39","CH",202109,1239,94890,0.163,16.3,1229176,100.8,7719.81,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-09",TRUE,TRUE,TRUE,TRUE,FALSE
"30 - 39","CH",202110,1394,96284,0.159,15.9,1229176,113.41,7833.22,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-10",TRUE,TRUE,TRUE,TRUE,TRUE
"30 - 39","CH",202111,1786,98070,0.171,17.1,1229176,145.3,7978.52,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-11",TRUE,TRUE,TRUE,TRUE,TRUE
"30 - 39","CH",202112,587,98657,0.166,16.6,1229176,47.76,8026.27,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-12",FALSE,FALSE,FALSE,FALSE,FALSE
"40 - 49","CH",202009,7,7,0.125,12.5,1198325,0.58,0.58,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","CH",202010,75,82,0.199,19.9,1198325,6.26,6.84,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","CH",202011,389,471,0.172,17.2,1198325,32.46,39.3,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","CH",202012,1041,1512,0.159,15.9,1198325,86.87,126.18,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","CH",202013,1146,2658,0.156,15.6,1198325,95.63,221.81,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","CH",202014,953,3611,0.158,15.8,1198325,79.53,301.34,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","CH",202015,546,4157,0.152,15.2,1198325,45.56,346.9,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","CH",202016,256,4413,0.139,13.9,1198325,21.36,368.26,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","CH",202017,165,4578,0.141,14.1,1198325,13.77,382.03,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","CH",202018,104,4682,0.149,14.9,1198325,8.68,390.71,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","CH",202019,64,4746,0.159,15.9,1198325,5.34,396.05,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","CH",202020,33,4779,0.143,14.3,1198325,2.75,398.81,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","CH",202021,23,4802,0.149,14.9,1198325,1.92,400.73,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","CH",202022,22,4824,0.175,17.5,1198325,1.84,402.56,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","CH",202023,9,4833,0.091,9.1,1198325,0.75,403.31,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","CH",202024,20,4853,0.143,14.3,1198325,1.67,404.98,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","CH",202025,19,4872,0.111,11.1,1198325,1.59,406.57,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","CH",202026,62,4934,0.174,17.4,1198325,5.17,411.74,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","CH",202027,103,5037,0.151,15.1,1198325,8.6,420.34,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","CH",202028,95,5132,0.15,15,1198325,7.93,428.26,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","CH",202029,115,5247,0.161,16.1,1198325,9.6,437.86,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","CH",202030,114,5361,0.138,13.8,1198325,9.51,447.37,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","CH",202031,157,5518,0.136,13.6,1198325,13.1,460.48,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","CH",202032,143,5661,0.13,13,1198325,11.93,472.41,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","CH",202033,192,5853,0.122,12.2,1198325,16.02,488.43,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","CH",202034,235,6088,0.127,12.7,1198325,19.61,508.04,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","CH",202035,294,6382,0.141,14.1,1198325,24.53,532.58,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","CH",202036,356,6738,0.145,14.5,1198325,29.71,562.28,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","CH",202037,470,7208,0.164,16.4,1198325,39.22,601.51,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","CH",202038,489,7697,0.168,16.8,1198325,40.81,642.31,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","CH",202039,358,8055,0.161,16.1,1198325,29.88,672.19,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","CH",202040,530,8585,0.153,15.3,1198325,44.23,716.42,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"40 - 49","CH",202041,1391,9976,0.159,15.9,1198325,116.08,832.5,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"40 - 49","CH",202042,3211,13187,0.165,16.5,1198325,267.96,1100.45,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"40 - 49","CH",202043,6497,19684,0.164,16.4,1198325,542.17,1642.63,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
